wallet_address,credit_score,cluster,transaction_count,liquidation_count,repayment_consistency_ratio,collateral_health_score
0xdbf156853b040431a3e5d6d0802800b29e6ebf99,100,0,6,0,0.0,100.0
0x094646895a32af6226297280cb58b5401e9f7a04,100,0,4,0,0.0,100.0
0xff4527fe844a4dd3be2132dd64a61c40a7596b18,100,0,7,0,0.0,100.0
0x9e8e124a8099f08477ca8325255fd357d790ce2d,100,0,3,0,0.0,100.0
0x55d8a4abba8ce97a11825e530f03a95d792b7012,100,0,4,0,0.0,100.0
0x836fd05a18dc13aa8885a718278e6a316ecca1ff,100,0,9,0,1.0,100.0
0xec45c8fd6c9844be241fc2ef399f267a21210fd5,100,0,10,0,0.0,100.0
0x93d30a4051df1363a11050dd5259494a609ed97e,100,0,37,0,0.6666666666666666,100.0
0x1997169fc82abdc3f54e14e1e2cd75cba24db73c,100,0,8,0,0.0,100.0
0x4ae0dbd5c700c64faaf85678fc1fcdf6aba5c5dd,100,1,57,0,0.6428571428571429,100.0
0xaec0d9389d27359c4eda77a81eeb71b1e68c2ada,100,0,5,0,0.0,100.0
0xd63b87fa46652a28cb3ffcbc56f7721fc60943ad,100,0,6,0,0.0,100.0
0x58e92c4128a4c231e3af7daf205682e37689a759,100,0,7,0,0.0,100.0
0x3e7dd7df9c1ffd12b8ecd94a27472bdc4d87ab7e,100,0,4,0,1.0,100.0
0x0e4a51a9a0f3c0f38f9d3d8472985c4a5d020e6a,100,0,3,0,0.0,100.0
0xb1a428f7cf26db51efd8631ab1869d7cd4f42177,100,0,3,0,0.0,100.0
0x9b4c75ce8d7006620df39e8757ade75d6434a6fe,100,1,43,0,3.0,100.0
0xfe7bcb3676aabe9a6b39cb23f3a5fa41eed7ad1b,100,0,3,0,0.0,100.0
0xd87cfd8757db0aa5b3380bc8009881f64f76bd20,100,0,3,0,0.0,100.0
0x289795e6177d2170ba43ced4032a585d0677c6b5,100,0,9,0,0.0,100.0
0x0cbf84a124f7264e86724b83b77a9a606eadd6bd,100,0,10,0,0.0,100.0
0x87076d854af0c10d19c877d80c58f607f5f33d46,100,0,4,0,0.0,100.0
0xd75e524050b363611be0b3da4710dd5f50dd3021,100,0,4,0,0.0,100.0
0x3d534d4f6099b94846b905068bc1d420258065e8,100,0,3,0,0.0,100.0
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,100,0,6,0,0.0,100.0
0x27c779c3f695dfbf1b755e0cf7d526bc47294d81,100,0,4,0,0.0,100.0
0x4e5ad6abfb732ea26920b8cb89da8fb33961dc44,100,0,6,0,1.0,100.0
0x9eacf519f5a1e072339463a61143602e696c751c,100,1,76,0,0.4482758620689655,100.0
0x03ed2992a1d07ab57ec01f0c8914e22b53e48d87,100,0,32,0,0.0,100.0
0xd84e11bee5d555ccd905817cb8cbbd5b6e6c4f0d,100,1,72,0,1.125,100.0
0x54f987c0a786031357427211046d9e7ef61f3891,100,0,23,0,1.0,100.0
0x3848ce8d9c1287fd0419334e5f98c0514fcc7221,100,0,18,0,0.0,100.0
0x48f149d5f467dca36ae5433d526a647314c4c882,100,0,5,0,0.0,100.0
0xdeec9fd8aa3cfd9de0a470ca353bf03ba3006d2b,100,0,15,0,0.0,100.0
0x4f5c0754c5f90e722d78964644bd29687b87c584,100,1,119,0,1.894736842105263,100.0
0x00809b9263aab2856bf65be3d3bc3fcb9e19c1fb,100,1,139,0,0.18421052631578946,100.0
0xf5d26d8bde798b381828c5a3b214abc60860b9da,100,0,3,0,0.0,100.0
0x57aeda024fdbc8e1ce19cb9a628ca39747e3661f,100,0,13,0,1.3333333333333333,100.0
0x36c5348c1cbee76c5e06181c3e7c7c675376eda5,100,0,3,0,0.0,100.0
0x33b1f5a94e64150921c2ab69279a6c24e3169ccb,100,0,6,0,0.0,100.0
0xa9d635cee2e9b3de7015f17e111153eea9f5fa87,100,0,3,0,0.0,100.0
0x5fa079673749104641b0e59388a87c84c2843fe6,100,0,5,0,0.0,100.0
0xcf50fb42926b255747fb8b0ea8e26d4e66952ca4,100,0,4,0,0.0,100.0
0x35440df5c2fab7f5dd7c101fdf94a039a00c6ab7,100,0,10,0,0.0,100.0
0x6cbf891ec109e6e9e1893dd33f145719540cd834,100,0,4,0,0.0,100.0
0xca85b45119cbea766b65370cb7a6061b9060e3b0,100,0,8,0,0.0,100.0
0xa6e78caa11ad160c6287a071949bb899a009dafa,100,0,4,0,0.0,100.0
0x445c55b9a5338c45eea6f4cc9c1840883729a878,100,1,77,0,0.5,100.0
0xbabe31056c0fe1b704d811b2405f6e9f5ae5e59d,100,1,191,0,0.6438356164383562,100.0
0x85697c00fb7bfdd5b31826f4e807459fb9941b19,100,0,15,0,0.0,100.0
0xd64813e230b945e501aa1969d21fb2072cb95930,100,0,7,0,0.0,100.0
0x03e3702d91098350d057ded0a05095f703bba2e7,100,1,76,0,1.4,100.0
0xbbcfa5ff29d6a0c3acc7eb2aa029bd264aa7bb27,100,0,3,0,0.0,100.0
0x96c7163acac46c6d14b41b5ce141e628ec4c1760,100,0,6,0,0.0,100.0
0xa97cbdd24bb3fe40fd425dfcb14131646980cf04,100,0,4,0,0.0,100.0
0xfde695f57f1800f6a6012038ba6263f436b3cf68,100,0,15,0,0.42857142857142855,100.0
0x586e32930ac05127de429bd566eaa2758fcbd9bc,100,1,191,0,0.6659949622166247,100.0
0x96c8e2a1eab72eea758b6694fb2217c4118bb803,100,1,180,0,1.6923076923076923,100.0
0x02ab88ddc83fd680395e020b281cd73d941c1df4,100,0,5,0,0.0,100.0
0x9064f45ddb3875b83ce86602330e493e6abda6f1,100,0,17,0,0.0,100.0
0x4394108a847703e28d7af2b7f76d557e6cb45254,100,0,4,0,0.0,100.0
0x029d68ff4b05fc4102d8caa77e28c585a32cdd16,100,1,47,0,2.5,100.0
0xf21908388875f9e6ff6efcde7962400897401090,100,0,4,0,0.0,100.0
0x54232d4fff02af44d0a5ff43e96cdc8d154a1659,100,0,22,0,0.0,100.0
0x064de67d26030c83297d3d1b3032d088be892e2b,100,0,7,0,0.0,100.0
0x4bdc8066d1ea3e65c7dd38ce2778723f3f52c55b,100,0,3,0,0.0,100.0
0x1390743368d3d548cea3e371f8da81da2ffde2c1,100,0,26,0,0.0,100.0
0xa6dffbc492e1dccae78bf4f6f6c13b1f96469e11,100,0,3,0,0.0,100.0
0x06faf1d63a900d62679f22af2ae8ef6c78eec9fd,100,0,4,0,0.0,100.0
0xd5a57e97c9532768a05f29f8c7c70bd990e01471,100,0,6,0,0.0,100.0
0x97656a1aaa3a82b201db2ae55080c97b9c40659f,100,0,3,0,0.0,100.0
0x1d8c813e905cbfd1b2adc0ef3029ce5959c4d67b,100,0,3,0,0.0,100.0
0x80e7e06f096380dd0d3f9cec4fdece370db4cdbd,100,0,7,0,0.0,100.0
0xcb4e01a69191814e9dbf6193e19cada6ffe0a3a2,100,0,5,0,0.0,100.0
0x53c601621a9bdf0b98adf8b1f7d41ae63bd46c07,100,0,5,0,0.0,100.0
0xc95be28595eb64485dac63ad14f15e41c94ee468,100,0,10,0,2.0,100.0
0x7c6a9ca96a045a8fdac350f89cbd98a0e40ba057,100,0,3,0,0.0,100.0
0x034a4081df0c5a039d05113a7d0b334083a7b084,100,1,50,0,0.9090909090909091,100.0
0x3979f8fd1176e266c0b8497ec74cbeab82949a7d,100,0,43,0,0.5454545454545454,100.0
0x0e532f71e574e0d2f421e381e4d1ae2c7097b7c8,100,0,39,0,1.0,100.0
0xcdebcf59ee33978320ca2ebcd433ace6144c63c4,100,0,14,0,1.25,100.0
0xa24009a666a0ca097353c392256220a1f5f68c13,100,0,4,0,0.0,100.0
0xc766ca67ed7216bf6f67e449f9789daddcc0e9ee,100,1,167,0,0.6956521739130435,100.0
0x53738166c362470e3d1c62811f99798434025d3d,100,0,6,0,0.0,100.0
0xad923feeeef3598217bd2d7d5d1181d8c386ca88,100,0,10,0,0.0,100.0
0xdd017da9adce6b65b33bfc6734c82fbe62c810f9,100,0,3,0,0.0,100.0
0x93667dcc21f791f71c4d8ec19ab5fcbbae06a389,100,0,14,0,0.5,100.0
0xfb1d445c27a860bb6330453bf08254198f3e0e31,100,0,3,0,0.0,100.0
0xfd30f11deb1c80d93533b6c7ab18a46b4f16d908,100,0,5,0,0.0,100.0
0xa87259f8e14364953d91f8541a7ba0b32e5e7008,100,0,17,0,0.6666666666666666,100.0
0x2c577602ce5b70341bde7d90d21437242a883427,100,0,5,0,0.0,100.0
0x45c84e29eaf1f15a89bea1e8146a53d68d409cc2,100,0,9,0,0.0,100.0
0x73555792708d34d5d2c3fce67134ea691ceb4d65,100,0,39,0,0.0,100.0
0x4c0c59f3e1e8727c60ed7bdddbb454ce4814458d,100,0,32,0,0.0,100.0
0x7aabd633cdffe1923dfc432ab7c02ea14daaac75,100,0,3,0,0.0,100.0
0xd3d4ce329824372655ba5303d609a73e56693164,100,0,4,0,0.0,100.0
0x8f8c3405dab9b221a5f2c70868124aa83d4ac40b,100,0,3,0,0.0,100.0
0xb141936c797fb48714c37f9168d8dedd47975191,100,0,13,0,1.5,100.0
0x8eeb3170eea4135b88ec6c058f101d41a29d0cd2,100,1,104,0,0.9787234042553191,100.0
0xb3d77ebc988eb7265f8b145accb27bcf2722ee0a,100,1,71,0,0.8636363636363636,100.0
0xc980b6cbd623a2e505a64f1b654f7a042fdf6bb5,100,0,8,0,0.0,100.0
0x9f7dd5ea934d188a599567ee104e97fa46cb4496,100,0,9,0,0.0,100.0
0x2f4cd1d19e7a03b84869fd485e2102cc2e302072,100,0,6,0,0.0,100.0
0x1a78e512008b2fac6cea2b8d8e54f1e304f3cd2d,100,0,8,0,0.0,100.0
0xb32b2fb57152a6091fba9fb4803e2df0097c55b4,100,1,53,0,0.48,100.0
0xa24f2e6dcbd2da9a220958401dab74b365bd34e1,100,1,191,0,2.8133333333333335,100.0
0x65d25e3f2696b73b850daa07dd1e267dcfa67f2d,100,0,11,0,0.0,100.0
0x311c38520151b0bc500d60eab5548c1cefec8fed,100,0,6,0,0.0,100.0
0xabf26352aadaaa1cabffb3a55e378bac6bf15791,100,0,7,0,0.0,100.0
0xf10d5716c7d6fcca6301fcafb9bddb7053854919,100,0,6,0,0.0,100.0
0x606420fc17e08ce7d85a5068cede5542c0e47128,100,1,42,0,0.9333333333333333,100.0
0xb0aa3ec179e57b80ef5bdaabcfebcc861741c528,100,0,3,0,0.0,100.0
0x61117012f9fb63cf0e7c688c76bfc874db3c6874,100,0,16,0,1.3333333333333333,100.0
0xba333f8ff556bf35d38e102a98daf1c5f6d9d708,100,0,14,0,3.0,100.0
0x59e3adae9267f874b175df394abc5fcd0fcf8175,100,0,23,0,0.0,100.0
0x8fecb44f0393b6936ec7b402c3c28cd85e783588,100,0,6,0,0.0,100.0
0xee4e262d30c9e69e4a9a82ab4910e8d94c081b56,100,0,10,0,0.0,100.0
0x65c1d220e067b9339e7d136c74e88365b57aeb53,100,0,5,0,0.0,100.0
0xeb7d93b7c0a1d21002f0b60e9add6174cb70f71c,100,0,3,0,0.0,100.0
0x40941f5619974c639fe13fe977fd92805fc10ec3,100,1,59,0,0.0,100.0
0x9885a84930e3c8c865a1d3debdc204f990bab7c3,100,0,4,0,0.0,100.0
0x6bc497332b40127d7202dc3bd9a9ec9b42a0108e,100,0,5,0,0.0,100.0
0xa64268fbafb42c80f976b78f1a8e9b5c88fe1c96,100,0,5,0,0.0,100.0
0x8389233333515783dd3fd382ee7511f0f4951be1,100,0,9,0,0.0,100.0
0x95cfaddac52b76da6e858dd0896a46fcdf79e486,100,0,24,0,0.0,100.0
0x0e194541c0edaa8f4305bc1f313eaa1d30dba966,100,0,6,0,1.5,100.0
0xe2850aeceac7e8d955813100098606bfd1a01fdb,100,0,33,0,2.0,100.0
0x6996c784cda7a2841c3a6f579c896477586a1d9a,100,1,123,0,0.4,100.0
0x340740832809a116593b148feffb463825b14248,100,0,3,0,0.0,100.0
0xfadf6dbc1e85a25266d395f8063ce4f7c57f8534,100,0,4,0,0.0,100.0
0x180b95b97ea51fc96dcc9950002f45832af7b7b6,100,0,3,0,0.0,100.0
0x10a4509fb431cf08f52b4eebd62569048606304e,100,0,10,0,0.0,100.0
0x879752965c099e91d1fac7ddd2f3d27c0e441397,100,0,3,0,0.0,100.0
0x98ba97483c3bc8d5f1ee4e961a55fe372c19f08a,100,0,8,0,3.0,100.0
0xd08cabe704034c50ecfddb73db12d6bc6a453f05,100,0,3,0,0.0,100.0
0xb97d56feebcd2d8ef7c17d2123164fa3bddd97e7,100,0,12,0,0.0,100.0
0x797f63620e62dbc83a5bc88c6a43494ded428cbe,100,0,24,0,0.8888888888888888,100.0
0xc96265c36f6d77747f9c259946a1ef55fce946b7,100,0,7,0,0.0,100.0
0x3b38df411221126688b7ca4cd3b5c08144e558e5,100,0,8,0,2.0,100.0
0x159038f1e0183b3ef4eb197016214f6486189338,100,0,12,0,0.0,100.0
0x018f2071db8b2ccdfa713984b01a6c3b7d758024,100,0,3,0,0.0,100.0
0xf84cc6a984a64468dfd9da25ec44b40c0eb7678c,100,0,25,0,0.0,100.0
0x8acdaed8cdb1d9e4c298cbda2352c4404d49db4f,100,0,3,0,0.0,100.0
0xc06c22a00b722fe5822e89720fe1c1e1c87aae22,100,0,3,0,0.0,100.0
0xcf0368aafe3f9e9d89a5b194b493f13d1d61f96c,100,0,5,0,0.0,100.0
0x0a80c3c540eef99811f4579fa7b1a0617294e06f,100,0,23,0,0.6666666666666666,100.0
0x381a17eb78501498fa183c81648b4165826e1af7,100,0,21,0,1.0,100.0
0xae8f0d02e1d9ac5fa999930027e03d299b5d987b,100,0,3,0,0.0,100.0
0x2121d752b56227fe28ba8109abeaadd3df07e90b,100,0,17,0,0.0,100.0
0x01a35017c1475e9c4daa88771ee5bc9ee427c28f,100,0,4,0,0.0,100.0
0x7a6ab4fe07d4b65a3a3b4a28cbde57ebaed9cd81,100,0,20,0,1.0,100.0
0xd95a49409529b1ee533c9a1166c9c669f21722e6,100,0,7,0,0.0,100.0
0xf6fdee29e3a14610fdbe187e2d3442543cfa45b8,100,0,19,0,0.0,100.0
0xc4126a64c546677146ffb3f3d5a6f6d5a2f94df1,100,0,8,0,1.0,100.0
0x1aa6aaa927a757b0812df9f8232f2adfc66a4b54,100,0,3,0,0.0,100.0
0x6cbbd5d5e3f71280a568823adee4b18cc1be5e32,100,0,30,0,1.3333333333333333,100.0
0x6ba76dfbbb5e3084b56533717eb1a3c8cd5a6f4e,100,0,3,0,0.0,100.0
0xdb7f40e21ecce1709cbc947edf80e1f28138e288,100,0,4,0,0.0,100.0
0x1d3af9f6018c518bcf6641658eb8374501b93709,100,0,5,0,0.0,100.0
0x034b9c0f16f18bd15c97ebd886972c5cc1513e7d,100,0,15,0,0.0,100.0
0xe74fe046d6c033a1b2f2dbf253f85449425a4f55,100,0,4,0,0.0,100.0
0x285d23ea20ab8138e63889669b091704a1787278,100,0,21,0,1.1428571428571428,100.0
0x0049fab7f5dd1f26f057bd5d972ffc6ba3c349dd,100,0,8,0,0.0,100.0
0xf7bb0895051972421bdb5e81141a049cfd8e3ad6,100,0,3,0,0.0,100.0
0x3dc48cff6a78990222fbae7bae0ad6d99d41d5ab,100,0,5,0,0.0,100.0
0x94fa8efdd58e1721ad8bf5d4001060e0e1c4d58e,100,0,6,0,0.0,100.0
0x1c7429f62595097315289cebac1fdbda587ad512,100,0,4,0,0.0,100.0
0xa401742a25aedef3e807a0fca064621c0574cb9f,100,0,4,0,0.0,100.0
0xf86b6d7c82597de4441c4d3df218824672990fc9,100,0,4,0,0.0,100.0
0x3b62a412a606f0357198d4f362b511416a948d5d,100,0,3,0,0.0,100.0
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,100,1,108,0,0.9,100.0
0x9eb24c1ea221216158b7908179c13192fee89b4a,100,0,10,0,0.2,100.0
0xecbb20ab0d7bd333c8d40ecfbf82caf1bfa58ccc,100,0,5,0,0.0,100.0
0x14ffae1d2804eaf261586a6378218eb5e7235066,100,0,29,0,0.0,100.0
0xd372d109ba3f475a75ef27a0ad00044f33d09a4e,100,0,6,0,0.0,100.0
0x314f5c4756636c0ed347765ae3c1b235ea975e3d,100,0,18,0,0.0,100.0
0x48e5013861b25c114e369c3e12dc948008352aea,100,0,7,0,0.0,100.0
0x6d2af065ccb60c0f7e8ec5907c961c42a3447127,100,0,11,0,2.0,100.0
0x54543587cd0412d6ea0e852eb62177bc9306a6db,100,0,12,0,0.0,100.0
0x924d0812ccfa3811ec185f54803cc2a87e59608d,100,0,6,0,0.0,100.0
0xbf7faf866f2a4a003216fa224fe75bd2737d86ff,100,0,24,0,0.75,100.0
0x58dee59cb30b564ed9ccaa85c9fcaf053fdd6dcf,100,0,12,0,0.0,100.0
0xbbec95fce30d33d1972d412108a053030e31b654,100,0,6,0,0.0,100.0
0x2800baabf31d8e53e0f621ff08b94a9f91d9f1c0,100,0,10,0,0.0,100.0
0xd0b5795bf8a5f34772d77572a7167199b658dde1,100,0,8,0,0.0,100.0
0x64b51b755330e8c3bca0563670c751c3902eee0d,100,0,6,0,0.0,100.0
0x6f1cffcb8a199602b26965fabe278ef178774942,100,0,3,0,0.0,100.0
0x4af3aecb542a0944bd138636df2f808a14fcc3fe,100,0,3,0,0.0,100.0
0xea086aae72f0338f36d9fd1f298bd39645cd8229,100,0,5,0,0.0,100.0
0x84ce53ce5074fa1183a92ffc692c93ffe2e24c7a,100,0,4,0,0.0,100.0
0xa43ce8cc89eff3aa5593c742fc56a30ef2427cb0,100,0,3,0,0.0,100.0
0x50f3decb7eb2dc7a8899020225fb4f8fb4a74647,100,0,7,0,0.0,100.0
0xc66adf81f5002a9f7d8f0e3ec2a523e4a628406b,100,0,7,0,0.0,100.0
0xe826cf83f03732ea35eaf4cd9627d57529feca4b,100,1,50,0,1.6,100.0
0xd8982cf39b93ca723ebbca49efd04d4777a9686b,100,0,12,0,1.0,100.0
0xebd20448db60014a2839ec4c55aff42e4f2fa2cb,100,0,4,0,0.0,100.0
0x2dea05a9dc86df71c69c891a959aa79fdc8ec8ad,100,0,6,0,0.0,100.0
0x2e2e054353a54f98ae44be6b4a6883a597202e1f,100,0,5,0,0.0,100.0
0x23edec4b8b36f4b3b00a1f1a2b42f69bcbcb58fa,100,0,6,0,0.0,100.0
0x8da2d05400ee2e3d2053fa65a7629e3812312bb6,100,0,8,0,0.0,100.0
0xcec3d6bf7d3ad48df49a169afe594ae762223d46,100,0,5,0,0.0,100.0
0x38f3436207648f0b2b998bbc9d6dd203ef9b78a3,100,0,7,0,0.0,100.0
0x9b6a90997514d05ae15b06262d9d60240c67b7ad,100,0,5,0,0.0,100.0
0x212ed0fadf06aa480d09fc1737b2912213ef6ab4,100,1,50,0,0.14285714285714285,100.0
0xaaa62dfeb5f428c4c7b03743ebc7ac1e7bc4bc8e,100,0,3,0,0.0,100.0
0xeae9132891b3e8da72ad8971f83744cd345e5ba0,100,0,3,0,0.0,100.0
0x96d747350d3d3f26a06e1e2f523f74ce910f4a55,100,0,5,0,0.0,100.0
0xec6e6c0841a2ba474e92bf42baf76bfe80e8657c,100,0,12,0,0.0,100.0
0xa7c9b1962d47ecd2df6f6819af9bae3655728d62,100,0,12,0,0.5,100.0
0xfff95dea424c0d7a25471982610a2485f302fb54,100,0,3,0,0.0,100.0
0xcb71eb21f53a2f4de0f26dc90518df10be13d1ec,100,1,42,0,0.8095238095238095,100.0
0x60dc0b25f6aa160ec8748a52f6c360c213454bd1,100,1,132,0,0.0,100.0
0x61157ba1634c09805a5e320577c553f13af4f3e9,100,0,3,0,0.0,100.0
0x012155a33e8e6b9b5e24602ae69b4fb673eba698,100,0,5,0,0.0,100.0
0xe40afc776c18d8925199dcce78d0b06c9222b896,100,1,191,0,0.31343283582089554,100.0
0xad1cbe6fcab49120273df0c308f6c1b094fbfb57,100,0,4,0,0.0,100.0
0x3f70d4927adfad26eb7b1574eea7939d347d902b,100,0,16,0,2.0,100.0
0xcfa69328a74c0eac388b889c21eb3ddd9d41a025,100,0,12,0,0.0,100.0
0xc5c04a665048403b7d7f4f5f1b165cf64385d9c7,100,1,41,0,0.8666666666666667,100.0
0xb361b6d281c5d1d398165e0a8c5a7121f6271f27,100,0,9,0,0.0,100.0
0x9709a9f77d4349e1da4220f1458fbe9339d612e3,100,1,191,0,0.8341463414634146,100.0
0x4c0713d9eb4efd10ccf4d459630f4652723c9f30,100,0,3,0,0.0,100.0
0x11299e3ea77832418ed0fb81f77a4d8eb92083f0,100,0,6,0,0.0,100.0
0x1e85027191716fa61d97483f26637ba8e4359929,100,0,3,0,0.0,100.0
0x8c0b27cc305590b1ef0d90a6b41c51dce6e2c5fc,100,0,4,0,0.0,100.0
0xcb235d0dc69e8d085b4179c77e7981d1b9d90aca,100,0,3,0,0.0,100.0
0x3da55f052f1db425c93a944937faeb361cf6d35d,100,0,4,0,0.0,100.0
0xecbc2901efd668a049ec86e847c3a70552d128a7,100,0,26,0,0.5,100.0
0x85cdbf9345cec498a386026f66ce7b40cbbef52a,100,0,14,0,0.0,100.0
0x2b50d53c2d10954aea741ae61001c3fb77717e5e,100,0,8,0,0.0,100.0
0x9eff806ba579ee2bd51bd35b63cd19f6bd6dd0bd,100,0,5,0,0.0,100.0
0x5212f225f58b8cd4c1cf2a10dcf047449dcb5d86,100,1,170,0,1.0,100.0
0xcfd378f0c9235c671cbdaf97c10778da6f8298ce,100,0,11,0,0.0,100.0
0xe264d4f4169ec460c86019b94e390d3957135b6b,100,0,27,0,2.0,100.0
0xaedc687fa5376d2fe9d4b81ebfc8c2ba30ba54ae,100,0,8,0,0.0,100.0
0x861fe1a83bd48600bc376b101f4a6d92b5801a73,100,0,3,0,0.0,100.0
0xd03ff5274e6ff0b43cee31cafe1c40324fe5d33c,100,0,21,0,1.0,100.0
0x0e70fd4ea2a0063396fed52a999d64f661774be2,100,0,6,0,0.0,100.0
0xd1929ff028686a33cc436b2a82d71446bbeea1a1,100,0,3,0,0.0,100.0
0x67fcf01a7e05698805807cbb0100caa2f3b59e02,100,0,4,0,0.0,100.0
0x16f0a28f9a7874207dde61895bfeac49a34915be,100,0,7,0,0.0,100.0
0x0c3f70c14b8bb96d6b74af35c6ab7f85f77a23ba,100,0,5,0,0.0,100.0
0x3f4b0089eec7d3e9cc51c9333db927b0f5416e30,100,0,11,0,0.0,100.0
0xf9e6eeb0f65fc7769f0dd7c1320a6b90d4fe4a4b,100,0,3,0,0.0,100.0
0x81c9312860bcf9eddef41d6839ccded0c7961759,100,0,7,0,0.0,100.0
0xabdb1f94bff885bd8933ac4f8aaacda4326491de,100,0,7,0,0.0,100.0
0xedd6d7ba0ff9f4bc501a12529cb736ca76a4fe7e,100,0,15,0,0.0,100.0
0x80d6ed65c0d84656e057fb7e664d619082575bac,100,0,3,0,0.0,100.0
0x1f8a9aa97618c77fad4be22fba26d4ea0507119c,100,0,4,0,0.0,100.0
0xcce25be0e833dc0ffcefa12bf1867a972e15bc2b,100,0,11,0,0.0,100.0
0x12899167ebac6cfd96b61b18eaa5f91f9d859886,100,0,6,0,0.0,100.0
0x4685bb0077179b45095a3c2a175acd9b3cd59d1c,100,0,10,0,0.0,100.0
0xe8bf424e047372d249d0826c5567655ba3b72f18,100,1,56,0,0.7391304347826086,100.0
0xf46ad3ca0aacf10114c76e0b1c077a154e5522bc,100,0,19,0,0.0,100.0
0xaac807f60bb3327b7d433f219b55c2052e556d44,100,0,3,0,0.0,100.0
0xc023d24aadf84c20dfb554e90669797b48ac8620,100,0,19,0,0.0,100.0
0xff16d64179a02d6a56a1183a28f1d6293646e2dd,100,0,8,0,0.0,100.0
0x7ed40353909c23fb61bc2bb29096ea1bbe53f966,100,0,24,0,0.25,100.0
0xb24b54fe5a3adcb4cb3b27d31b6c7f7e9f6a73a7,100,0,19,0,0.0,100.0
0x1048a82ebb42299b45c496beb47868a987207601,100,0,18,0,0.0,100.0
0x91b57d4077fb560bddbb4cbe81546b10005b587d,100,0,7,0,0.0,100.0
0xbf58a83827887a0e4c98cd641aef095ab735ecd1,100,0,3,0,0.0,100.0
0x8b59ae6ec3ef31c796600373a0add1d91bd1c00e,100,0,4,0,0.0,100.0
0x00778a211057c47a9f8885750bbf48226771bcdc,100,0,40,0,1.0,100.0
0x858ea8798f5cdb83b08e238a40374bb0e1a54978,100,0,7,0,1.0,100.0
0xdfb00d9a518d82c9141506bbc6fb1fe5e727f55c,100,1,191,0,0.3404255319148936,100.0
0x70564145fa8e8a15348ef0190e6b7c07a2120462,100,0,8,0,0.0,100.0
0x78a083d3ffc762515dc0e168c33f186dca76e45e,100,0,15,0,0.0,100.0
0xeb1033916a795e424cbe46868d6c08bfb8a2d2f8,100,0,9,0,0.0,100.0
0x8f242eea01d82852cc9db9c64db449f232786011,100,0,4,0,0.0,100.0
0x7af22e2a139772b964dbcd5c549c00e5b2c04f67,100,0,5,0,0.0,100.0
0xc2f82a1f287b5b5aebff7c19e83e0a16cf3bd041,100,0,16,0,0.0,100.0
0xc64de5e0f97c21606e1f31426eb5c98ab729c08e,100,1,41,0,1.7142857142857142,100.0
0xac9ba72fb61aa7c31a95df0a8b6eba6f41ef875e,100,0,9,0,0.0,100.0
0xf977c8ae925a7e8e4013d40cc8355611f370226f,100,0,10,0,0.0,100.0
0xe8130f62f1212ac1dd1274474e6eb3d3bfb59745,100,0,5,0,0.0,100.0
0xbc927cf46a2c9de51fe3f950508ac655fe2256d5,100,0,9,0,0.0,100.0
0x00000a6bbb35ea3f6f8dbc94801738f490c30a8d,100,0,4,0,0.0,100.0
0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db,100,1,63,0,1.1538461538461537,100.0
0xf6b92a7fbfd0c93ee5bfec23241b5f0a233e3209,100,0,13,0,0.25,100.0
0x516b1b996f22cdfef20f6b54f7b027df95c438e7,100,0,3,0,0.0,100.0
0x206e3058eb8ddae476ca1e3936259209dc01c2db,100,0,36,0,0.0,100.0
0xfa3f9f5b7765becfa6fe6e440a17ab4f2eb7e40a,100,0,7,0,0.0,100.0
0x6f43578a5bc4c6c893bad3c1598b69d1fdfdc692,100,0,6,0,0.3333333333333333,100.0
0x8197ebca4f7a0918156f188f53c3a47381bbdb73,100,0,9,0,0.0,100.0
0xfed25267df17bfab23a1f8a26802674769d28c7b,100,0,8,0,0.0,100.0
0x9d5f9c924833a5284f29576d07a42942276a26e4,100,0,9,0,0.0,100.0
0xa5d32c621b11696a24efbfbbb6ef550ffcb29b28,100,0,15,0,0.0,100.0
0xa1349cde05c534e747dca402eab1c901121890d0,100,0,3,0,0.0,100.0
0xd5c01b2f8ab1e00b84fae74a354f57448f68d882,100,0,6,0,2.0,100.0
0x40d83d66673ec330c3cdb45b6ac9eb884d262a71,100,0,30,0,1.1666666666666667,100.0
0x33aa70a8aaa1222e23a7bece73f84c6d74182c58,100,0,3,0,0.0,100.0
0xd00ae74b8a2a0b3c17636cdcf4c4e72149f2ee20,100,1,70,0,0.5,100.0
0x931292c42a5f600e80d75b7c7743f0164240882c,100,0,6,0,0.0,100.0
0xe4e9bb2c6aabcae687352ba00214771dcd538a35,100,0,7,0,0.0,100.0
0xc8bef1a50119389ae31d2e426f7c71bf8cc10def,100,1,65,0,0.6818181818181818,100.0
0x6401ad302f83106cfb9fe92ef8e1c53ddb5bb816,100,0,3,0,0.0,100.0
0x1955c2b76b1cf245795950e75eb176080879da50,100,0,20,0,0.75,100.0
0xee848a515b6da28e21d26021898ae0e14b256db1,100,0,7,0,0.0,100.0
0xbf63f97613f796e1de3446e64b529c79e5cc40b2,100,0,9,0,0.0,100.0
0x77e8c5f5539473d8aedee2a2c9c3ddad33ebb257,100,0,5,0,0.0,100.0
0xd8a62ad8a7efa8a3267932d2e478c026566fbe34,100,0,9,0,1.0,100.0
